time	EURUSD	GBPUSD	NZDUSD
2016-09-15	1.12836	1.32792	0.73247
2016-09-16	1.12498	1.3248	0.73309
2016-09-19	1.11977	1.3091300000000001	0.73256
2016-09-20	1.12134	1.30648	0.73584
2016-09-21	1.11964	1.30471	0.73663
2016-09-22	1.12573	1.31207	0.7369
2016-09-23	1.12405	1.30878	0.7315
2016-09-26	1.12791	1.29868	0.72871
2016-09-27	1.12587	1.3026200000000001	0.73303
2016-09-28	1.12368	1.30319	0.73051
2016-09-29	1.12498	1.30582	0.73031
2016-09-30	1.12506	1.30225	0.72976
2016-10-03	1.12439	1.29462	0.72906
2016-10-04	1.12387	1.28602	0.73105
2016-10-05	1.12333	1.27712	0.7208
2016-10-06	1.12123	1.27596	0.71794
2016-10-07	1.12048	1.26223	0.72004
2016-10-10	1.12028	1.24441	0.71825
2016-10-11	1.11422	1.23735	0.7142
2016-10-12	1.10675	1.2325	0.70947
2016-10-13	1.10575	1.22729	0.71019
2016-10-14	1.10584	1.22615	0.71329
2016-10-17	1.10078	1.22015	0.71412
2016-10-18	1.10262	1.23249	0.72177
2016-10-19	1.10049	1.23323	0.7249
2016-10-20	1.10393	1.22978	0.72656
2016-10-21	1.09296	1.22601	0.71945
2016-10-24	1.08995	1.22489	0.71761
2016-10-25	1.09048	1.22432	0.71729
2016-10-26	1.09465	1.22494	0.71836
2016-10-27	1.09421	1.22719	0.71669
2016-10-28	1.09917	1.22126	0.71659
2016-10-31	1.09907	1.22489	0.71664
2016-11-01	1.1069	1.22809	0.72203
2016-11-02	1.1123	1.23544	0.73101
2016-11-03	1.11259	1.24941	0.73401
2016-11-04	1.11405	1.25572	0.73388
2016-11-07	1.111	1.24976	0.7348
2016-11-08	1.1067	1.24396	0.74034
2016-11-09	1.12994	1.2547	0.73931
2016-11-10	1.09535	1.25847	0.73069
2016-11-11	1.09235	1.26736	0.72286
2016-11-14	1.08404	1.25907	0.71398
2016-11-15	1.08165	1.25288	0.71444
2016-11-16	1.07594	1.25023	0.71141
2016-11-17	1.07454	1.2505	0.71104
2016-11-18	1.06427	1.24363	0.70604
