time	EURUSD	GBPUSD	NZDUSD
2017-03-15	1.06032	1.21479	0.6919
2017-03-16	1.07281	1.22883	0.7044
2017-03-17	1.0764	1.23577	0.69864
2017-03-20	1.07363	1.23864	0.70119
2017-03-21	1.07383	1.23572	0.70549
2017-03-22	1.08083	1.24779	0.70396
2017-03-23	1.07934	1.24817	0.70437
2017-03-24	1.07823	1.25204	0.70286
2017-03-27	1.08301	1.24905	0.70262
2017-03-28	1.08645	1.25575	0.70424
2017-03-29	1.08104	1.24427	0.70099
2017-03-30	1.07642	1.24311	0.70301
2017-03-31	1.06771	1.2466599999999999	0.69915
2017-04-03	1.06618	1.25452	0.69985
2017-04-04	1.0669	1.24838	0.70138
2017-04-05	1.06682	1.24398	0.69718
2017-04-06	1.06623	1.24826	0.69615
2017-04-07	1.0642800000000001	1.2468	0.69692
2017-04-10	1.05881	1.23785	0.69323
2017-04-11	1.05938	1.24131	0.69612
2017-04-12	1.06042	1.24905	0.69586
2017-04-13	1.06621	1.25358	0.69653
2017-04-14	1.06137	1.25053	0.69903
2017-04-17	1.06121	1.25286	0.69884
2017-04-18	1.06403	1.25631	0.70077
2017-04-19	1.07306	1.2839800000000001	0.70416
2017-04-20	1.07102	1.27767	0.70027
2017-04-21	1.07164	1.28094	0.70104
2017-04-24	1.08998	1.2821	0.7042
2017-04-25	1.08679	1.27948	0.70138
2017-04-26	1.09289	1.2836699999999999	0.69508
2017-04-27	1.0903	1.28475	0.68895
2017-04-28	1.08712	1.29019	0.68704
2017-05-01	1.08942	1.29304	0.68574
2017-05-02	1.0896	1.28833	0.69073
2017-05-03	1.09286	1.29387	0.69352
2017-05-04	1.0884	1.28663	0.68774
2017-05-05	1.09831	1.29212	0.68707
2017-05-08	1.10154	1.29819	0.69075
2017-05-09	1.09182	1.29333	0.68987
